id,full_name,html_url,size,language,created_at,updated_at,pushed_at,stargazers_count,forks_count,open_issues_count
38846351,danylovolokh/VideoPlayerManager,https://github.com/danylovolokh/VideoPlayerManager,236448,Java,2015-07-09T21:32:15Z,2024-04-15T15:44:18Z,2020-05-02T12:54:48Z,3149,746,93
35957057,oblador/react-native-keychain,https://github.com/oblador/react-native-keychain,1729,Java,2015-05-20T15:33:48Z,2024-04-29T19:01:24Z,2024-03-28T20:39:23Z,3083,501,221
88962042,TNG/ArchUnit,https://github.com/TNG/ArchUnit,16857,Java,2017-04-21T08:39:20Z,2024-04-29T20:24:24Z,2024-04-25T13:59:49Z,3064,279,123
54298946,camunda/zeebe,https://github.com/camunda/zeebe,258654,Java,2016-03-20T03:38:04Z,2024-04-29T20:34:47Z,2024-04-30T00:49:47Z,3031,546,766
223748401,WeBankFinTech/DataSphereStudio,https://github.com/WeBankFinTech/DataSphereStudio,246574,Java,2019-11-24T13:27:19Z,2024-04-28T09:25:25Z,2024-04-29T03:35:12Z,2951,984,352
1072845,spring-projects/spring-data-jpa,https://github.com/spring-projects/spring-data-jpa,13284,Java,2010-11-11T21:36:56Z,2024-04-29T16:17:22Z,2024-04-29T12:17:31Z,2897,1371,151
130612700,Querz/mcaselector,https://github.com/Querz/mcaselector,23393,Java,2018-04-22T22:23:26Z,2024-04-29T09:17:10Z,2024-04-23T19:21:33Z,2875,163,141
15187698,SpecialCyCi/AndroidResideMenu,https://github.com/SpecialCyCi/AndroidResideMenu,7008,Java,2013-12-14T15:25:49Z,2024-04-25T23:59:41Z,2020-11-14T15:08:05Z,2851,1103,100
20415251,docker-java/docker-java,https://github.com/docker-java/docker-java,7836,Java,2014-06-02T18:47:31Z,2024-04-29T12:24:41Z,2024-04-11T08:09:22Z,2802,1043,106
17488986,osmdroid/osmdroid,https://github.com/osmdroid/osmdroid,111304,Java,2014-03-06T19:03:48Z,2024-04-29T09:01:55Z,2024-04-18T21:20:06Z,2778,978,293
4063516,AnySoftKeyboard/AnySoftKeyboard,https://github.com/AnySoftKeyboard/AnySoftKeyboard,280316,Java,2012-04-18T12:38:01Z,2024-04-29T10:51:17Z,2024-04-27T02:34:21Z,2755,806,870
210029529,apache/maven-mvnd,https://github.com/apache/maven-mvnd,3207,Java,2019-09-21T17:49:30Z,2024-04-30T00:45:50Z,2024-04-29T08:17:20Z,2745,197,115
12853082,sannies/mp4parser,https://github.com/sannies/mp4parser,53567,Java,2013-09-15T21:37:40Z,2024-04-28T12:30:24Z,2024-01-11T06:48:01Z,2723,563,264
8918733,code-troopers/android-betterpickers,https://github.com/code-troopers/android-betterpickers,16810,Java,2013-03-21T01:45:18Z,2024-04-18T12:40:06Z,2020-04-01T12:50:44Z,2681,567,112
206378,apache/commons-lang,https://github.com/apache/commons-lang,26901,Java,2009-05-21T01:24:46Z,2024-04-28T07:40:15Z,2024-04-26T16:17:43Z,2662,1537,84
100402355,linkedin/cruise-control,https://github.com/linkedin/cruise-control,13876,Java,2017-08-15T17:32:10Z,2024-04-29T23:01:35Z,2024-04-21T15:14:38Z,2649,566,192
1089149,spring-projects/spring-batch,https://github.com/spring-projects/spring-batch,104458,Java,2010-11-17T17:53:45Z,2024-04-29T15:40:53Z,2024-04-29T14:03:26Z,2600,2281,288
197545351,Creators-of-Create/Create,https://github.com/Creators-of-Create/Create,68347,Java,2019-07-18T08:27:10Z,2024-04-29T14:52:44Z,2024-04-29T19:19:47Z,2596,854,2281
98801926,thombergs/code-examples,https://github.com/thombergs/code-examples,121387,Java,2017-07-30T14:12:24Z,2024-04-29T14:43:41Z,2024-04-29T12:07:45Z,2588,2601,120
18993042,bytedeco/javacpp-presets,https://github.com/bytedeco/javacpp-presets,688304,Java,2014-04-21T13:19:55Z,2024-04-30T00:33:05Z,2024-04-30T00:33:00Z,2579,716,231
141376301,apache/incubator-hugegraph,https://github.com/apache/incubator-hugegraph,26406,Java,2018-07-18T03:30:20Z,2024-04-29T16:24:48Z,2024-04-26T07:46:49Z,2550,499,309
102083576,apache/netbeans,https://github.com/apache/netbeans,399068,Java,2017-09-01T07:00:11Z,2024-04-29T21:12:04Z,2024-04-29T16:15:29Z,2545,814,802
8779606,assertj/assertj,https://github.com/assertj/assertj,46645,Java,2013-03-14T16:18:49Z,2024-04-28T18:01:05Z,2024-04-29T21:54:07Z,2539,675,265
72589714,yanzhenjie/Album,https://github.com/yanzhenjie/Album,69554,Java,2016-11-02T00:49:15Z,2024-04-23T07:21:47Z,2022-08-25T21:09:56Z,2500,504,134
13045763,konsoletyper/teavm,https://github.com/konsoletyper/teavm,110919,Java,2013-09-23T20:04:15Z,2024-04-29T18:19:56Z,2024-04-29T18:19:52Z,2483,255,162
6944525,linkedin/rest.li,https://github.com/linkedin/rest.li,26986,Java,2012-11-30T19:37:51Z,2024-04-25T15:35:51Z,2024-04-29T23:59:22Z,2437,541,95
20675636,apache/parquet-mr,https://github.com/apache/parquet-mr,14706,Java,2014-06-10T07:00:07Z,2024-04-30T00:15:34Z,2024-04-29T08:46:41Z,2413,1362,125
341631350,apache/lucene,https://github.com/apache/lucene,504083,Java,2021-02-23T17:16:56Z,2024-04-29T07:35:08Z,2024-04-29T13:49:04Z,2363,935,2207
123235,connectbot/connectbot,https://github.com/connectbot/connectbot,8587,Java,2009-02-06T17:52:35Z,2024-04-29T03:34:28Z,2024-04-26T23:52:42Z,2351,619,326
11457947,DependencyTrack/dependency-track,https://github.com/DependencyTrack/dependency-track,99288,Java,2013-07-16T19:16:43Z,2024-04-29T21:09:33Z,2024-04-29T21:38:09Z,2331,507,682
75165297,vipshop/Saturn,https://github.com/vipshop/Saturn,32300,Java,2016-11-30T08:06:30Z,2024-04-25T08:22:20Z,2023-01-12T05:36:31Z,2266,699,277
1937202,gitblit-org/gitblit,https://github.com/gitblit-org/gitblit,23548,Java,2011-06-22T19:54:49Z,2024-04-27T15:12:43Z,2023-10-31T20:23:51Z,2244,668,247
168183392,apache/incubator-seata-samples,https://github.com/apache/incubator-seata-samples,2935,Java,2019-01-29T16:01:42Z,2024-04-29T08:11:30Z,2024-04-29T08:25:50Z,2235,1896,182
26873147,confluentinc/kafka-rest,https://github.com/confluentinc/kafka-rest,14884,Java,2014-11-19T17:34:24Z,2024-04-29T02:25:54Z,2024-04-30T01:08:53Z,2224,638,257
93584426,manifold-systems/manifold,https://github.com/manifold-systems/manifold,126336,Java,2017-06-07T02:37:23Z,2024-04-29T20:44:15Z,2024-04-28T21:59:47Z,2223,120,66
50906927,tlaplus/tlaplus,https://github.com/tlaplus/tlaplus,142295,Java,2016-02-02T08:48:27Z,2024-04-27T22:40:22Z,2024-04-28T16:15:37Z,2208,180,260
146941185,firebase/firebase-android-sdk,https://github.com/firebase/firebase-android-sdk,42427,Java,2018-08-31T20:50:43Z,2024-04-29T17:17:47Z,2024-04-30T00:43:23Z,2198,552,408
27392543,apache/gobblin,https://github.com/apache/gobblin,132666,Java,2014-12-01T18:10:50Z,2024-04-26T23:50:10Z,2024-04-29T13:45:51Z,2190,742,124
50244301,vsch/flexmark-java,https://github.com/vsch/flexmark-java,156179,Java,2016-01-23T15:29:29Z,2024-04-27T13:03:02Z,2024-02-26T19:58:34Z,2184,259,139
131394823,apache/dubbo-samples,https://github.com/apache/dubbo-samples,17389,Java,2018-04-28T09:25:29Z,2024-04-29T09:38:29Z,2024-04-27T04:46:27Z,2170,1854,94
19730456,ethereum/ethereumj,https://github.com/ethereum/ethereumj,47979,Java,2014-05-13T07:50:14Z,2024-04-25T15:15:39Z,2022-02-24T15:16:54Z,2168,1084,92
42064055,avjinder/Minimal-Todo,https://github.com/avjinder/Minimal-Todo,17725,Java,2015-09-07T16:41:11Z,2024-04-27T14:12:06Z,2023-05-22T19:36:43Z,2165,1012,97
10416648,bcgit/bc-java,https://github.com/bcgit/bc-java,109674,Java,2013-06-01T02:38:42Z,2024-04-29T14:15:36Z,2024-04-29T16:04:38Z,2161,1088,260
34629135,nitaliano/react-native-mapbox-gl,https://github.com/nitaliano/react-native-mapbox-gl,16868,Java,2015-04-26T20:08:07Z,2024-04-14T21:21:59Z,2023-03-18T11:22:11Z,2153,702,224
9124858,hekailiang/squirrel,https://github.com/hekailiang/squirrel,3151,Java,2013-03-31T02:24:18Z,2024-04-19T19:08:47Z,2023-12-13T23:38:20Z,2151,536,69
29480568,speedment/speedment,https://github.com/speedment/speedment,26439,Java,2015-01-19T16:41:52Z,2024-04-28T09:18:35Z,2023-11-07T17:59:16Z,2080,224,95
2442457,apache/ambari,https://github.com/apache/ambari,369366,Java,2011-09-23T07:00:08Z,2024-04-27T02:17:09Z,2024-04-27T02:17:03Z,2076,1652,137
95247959,aws/aws-sdk-java-v2,https://github.com/aws/aws-sdk-java-v2,472407,Java,2017-06-23T18:56:01Z,2024-04-29T20:12:29Z,2024-04-29T21:14:12Z,2076,783,365
164091262,Qihoo360/Quicksql,https://github.com/Qihoo360/Quicksql,12393,Java,2019-01-04T10:06:25Z,2024-04-29T07:59:33Z,2022-10-25T23:52:06Z,2050,582,89
36840131,scouter-project/scouter,https://github.com/scouter-project/scouter,95538,Java,2015-06-04T01:19:31Z,2024-04-26T02:54:47Z,2024-04-20T14:47:37Z,2049,558,213
72604795,udacity/ud851-Sunshine,https://github.com/udacity/ud851-Sunshine,1033,Java,2016-11-02T04:42:26Z,2024-04-24T03:30:37Z,2023-12-15T02:55:06Z,2005,4540,88
61399845,synthetichealth/synthea,https://github.com/synthetichealth/synthea,654490,Java,2016-06-17T20:15:40Z,2024-04-29T20:23:41Z,2024-04-29T20:32:53Z,2002,599,184
67722017,google/copybara,https://github.com/google/copybara,12013,Java,2016-09-08T16:44:40Z,2024-04-24T15:31:26Z,2024-04-24T17:33:13Z,1989,245,79
17224514,ehcache/ehcache3,https://github.com/ehcache/ehcache3,21053,Java,2014-02-26T20:39:16Z,2024-04-26T17:46:43Z,2024-04-17T19:43:15Z,1966,575,112
63096822,pravega/pravega,https://github.com/pravega/pravega,49362,Java,2016-07-11T19:41:03Z,2024-04-23T21:28:28Z,2024-04-02T07:12:00Z,1966,402,244
64172164,flutter/flutter-intellij,https://github.com/flutter/flutter-intellij,161695,Java,2016-07-25T22:31:03Z,2024-04-29T07:24:12Z,2024-04-29T07:24:14Z,1945,309,695
93378797,youseries/ureport,https://github.com/youseries/ureport,99439,Java,2017-06-05T07:48:31Z,2024-04-27T12:53:36Z,2023-02-10T08:04:59Z,1942,821,194
745749,testng-team/testng,https://github.com/testng-team/testng,33226,Java,2010-06-28T23:10:17Z,2024-04-30T02:33:54Z,2024-04-29T15:52:23Z,1937,1000,252
97573661,apache/servicecomb-pack,https://github.com/apache/servicecomb-pack,15502,Java,2017-07-18T08:27:38Z,2024-04-25T08:08:35Z,2024-04-25T05:19:20Z,1925,437,83
59388335,LuckPerms/LuckPerms,https://github.com/LuckPerms/LuckPerms,14632,Java,2016-05-22T00:49:12Z,2024-04-29T19:06:04Z,2024-04-29T20:06:56Z,1916,494,109
21180741,hapifhir/hapi-fhir,https://github.com/hapifhir/hapi-fhir,977510,Java,2014-06-24T21:00:46Z,2024-04-29T15:16:19Z,2024-04-29T20:59:09Z,1905,1274,1016
229738,jdbi/jdbi,https://github.com/jdbi/jdbi,27487,Java,2009-06-17T16:36:36Z,2024-04-29T03:31:24Z,2024-04-15T18:37:05Z,1904,336,145
5683653,apache/drill,https://github.com/apache/drill,71237,Java,2012-09-05T07:00:26Z,2024-04-28T09:53:16Z,2024-04-28T21:06:22Z,1895,979,107
91674936,apache/servicecomb-java-chassis,https://github.com/apache/servicecomb-java-chassis,26846,Java,2017-05-18T09:29:30Z,2024-04-25T09:48:19Z,2024-04-29T01:04:50Z,1886,800,148
40628209,parse-community/Parse-SDK-Android,https://github.com/parse-community/Parse-SDK-Android,4429,Java,2015-08-12T22:57:48Z,2024-04-29T00:37:03Z,2024-02-18T12:33:26Z,1876,738,128
19706727,leibnitz27/cfr,https://github.com/leibnitz27/cfr,5292,Java,2014-05-12T16:39:42Z,2024-04-30T01:51:59Z,2022-08-12T07:31:33Z,1876,246,149
33457443,GlowstoneMC/Glowstone,https://github.com/GlowstoneMC/Glowstone,16301,Java,2015-04-05T22:30:55Z,2024-04-29T21:35:17Z,2023-09-28T19:12:55Z,1859,273,64
1575956,apache/bookkeeper,https://github.com/apache/bookkeeper,111349,Java,2011-04-06T07:00:07Z,2024-04-29T10:02:26Z,2024-04-29T14:16:45Z,1850,882,446
172750723,open-telemetry/opentelemetry-java,https://github.com/open-telemetry/opentelemetry-java,20647,Java,2019-02-26T16:43:36Z,2024-04-29T23:02:07Z,2024-04-29T23:05:40Z,1846,766,130
26181278,googleapis/google-cloud-java,https://github.com/googleapis/google-cloud-java,956871,Java,2014-11-04T17:57:16Z,2024-04-29T04:06:18Z,2024-04-29T19:26:22Z,1835,1050,90
18818296,pinterest/secor,https://github.com/pinterest/secor,3413,Java,2014-04-15T22:26:44Z,2024-04-22T08:31:43Z,2024-04-27T15:52:00Z,1835,541,218
70491053,OpenVidu/openvidu,https://github.com/OpenVidu/openvidu,196724,Java,2016-10-10T13:31:27Z,2024-04-28T14:32:11Z,2024-04-25T12:42:28Z,1798,457,90
4158448,magefree/mage,https://github.com/magefree/mage,821747,Java,2012-04-27T13:18:34Z,2024-04-29T13:53:47Z,2024-04-29T22:07:55Z,1767,741,1319
6293402,vaadin/framework,https://github.com/vaadin/framework,487510,Java,2012-10-19T10:41:30Z,2024-04-28T23:38:54Z,2024-04-29T14:04:46Z,1764,726,411
17939962,felHR85/UsbSerial,https://github.com/felHR85/UsbSerial,2025,Java,2014-03-20T11:23:57Z,2024-04-28T20:31:05Z,2023-07-20T13:01:06Z,1759,579,124
98013453,apache/atlas,https://github.com/apache/atlas,65643,Java,2017-07-22T07:00:08Z,2024-04-29T17:46:20Z,2024-04-19T07:23:30Z,1754,827,75
9759448,apache/cloudstack,https://github.com/apache/cloudstack,587181,Java,2013-04-29T22:27:12Z,2024-04-29T21:22:47Z,2024-04-29T21:37:41Z,1747,1054,597
33770699,primefaces/primefaces,https://github.com/primefaces/primefaces,136405,Java,2015-04-11T09:48:53Z,2024-04-29T20:14:14Z,2024-04-29T17:24:06Z,1739,741,93
47973088,gchq/Gaffer,https://github.com/gchq/Gaffer,210938,Java,2015-12-14T12:12:39Z,2024-04-29T07:59:38Z,2024-04-29T09:30:28Z,1734,354,142
210933087,open-telemetry/opentelemetry-java-instrumentation,https://github.com/open-telemetry/opentelemetry-java-instrumentation,177888,Java,2019-09-25T20:19:14Z,2024-04-29T18:02:17Z,2024-04-29T21:15:01Z,1719,756,404
13870893,linkedin/ambry,https://github.com/linkedin/ambry,32190,Java,2013-10-25T20:04:54Z,2024-04-29T22:40:06Z,2024-04-29T23:25:26Z,1717,272,139
91971028,nikita36078/J2ME-Loader,https://github.com/nikita36078/J2ME-Loader,19786,Java,2017-05-21T16:23:08Z,2024-04-28T16:16:33Z,2024-04-08T11:28:17Z,1699,193,171
41263775,npgall/cqengine,https://github.com/npgall/cqengine,11503,Java,2015-08-23T19:27:00Z,2024-04-25T16:59:05Z,2023-12-27T20:30:52Z,1678,247,78
71305435,VertaAI/modeldb,https://github.com/VertaAI/modeldb,55632,Java,2016-10-19T01:07:26Z,2024-04-26T06:33:10Z,2024-04-29T17:56:12Z,1669,283,168
43760104,metasfresh/metasfresh,https://github.com/metasfresh/metasfresh,299246,Java,2015-10-06T15:38:11Z,2024-04-29T16:04:27Z,2024-04-29T16:04:26Z,1636,563,2934
15717393,hcoles/pitest,https://github.com/hcoles/pitest,14627,Java,2014-01-07T21:34:34Z,2024-04-29T20:06:26Z,2024-04-18T16:48:07Z,1635,349,315
191290973,turms-im/turms,https://github.com/turms-im/turms,21654,Java,2019-06-11T04:01:39Z,2024-04-30T01:26:48Z,2024-04-29T13:13:11Z,1628,244,502
177212349,smithy-lang/smithy,https://github.com/smithy-lang/smithy,128509,Java,2019-03-22T21:38:10Z,2024-04-26T20:47:52Z,2024-04-29T06:49:49Z,1625,192,73
1388190,slapperwan/gh4a,https://github.com/slapperwan/gh4a,21048,Java,2011-02-20T02:47:49Z,2024-04-29T22:41:11Z,2024-02-02T13:02:23Z,1619,218,266
139907613,MarquezProject/marquez,https://github.com/MarquezProject/marquez,47243,Java,2018-07-05T22:43:20Z,2024-04-29T20:18:24Z,2024-04-29T20:20:46Z,1618,289,201
14370620,xuhuisheng/lemon,https://github.com/xuhuisheng/lemon,28649,Java,2013-11-13T17:11:49Z,2024-04-27T12:23:27Z,2022-11-25T00:42:06Z,1615,1575,80
27452807,broadinstitute/gatk,https://github.com/broadinstitute/gatk,473148,Java,2014-12-02T20:50:36Z,2024-04-26T18:40:09Z,2024-04-29T22:43:50Z,1604,573,1319
185908133,gnembon/fabric-carpet,https://github.com/gnembon/fabric-carpet,9137,Java,2019-05-10T02:54:10Z,2024-04-29T19:40:18Z,2024-04-29T19:54:11Z,1602,257,327
22321368,gaul/s3proxy,https://github.com/gaul/s3proxy,1626,Java,2014-07-27T20:32:24Z,2024-04-29T06:59:44Z,2024-04-01T23:18:46Z,1601,212,111
58488899,ocetnik/react-native-background-timer,https://github.com/ocetnik/react-native-background-timer,2051,Java,2016-05-10T19:42:56Z,2024-04-24T19:06:58Z,2023-10-25T15:45:46Z,1585,216,121
208698479,apache/eventmesh,https://github.com/apache/eventmesh,66171,Java,2019-09-16T03:04:56Z,2024-04-29T18:57:10Z,2024-04-29T17:19:48Z,1544,616,245
32103526,aimacode/aima-java,https://github.com/aimacode/aima-java,702009,Java,2015-03-12T21:25:57Z,2024-04-28T06:38:05Z,2023-12-20T15:19:37Z,1535,789,89
35775200,SundeepK/CompactCalendarView,https://github.com/SundeepK/CompactCalendarView,10259,Java,2015-05-17T17:19:25Z,2024-04-27T18:24:47Z,2024-03-22T09:43:28Z,1519,427,164
6084210,SpigotMC/BungeeCord,https://github.com/SpigotMC/BungeeCord,4704,Java,2012-10-05T01:01:56Z,2024-04-29T21:35:10Z,2024-04-28T20:56:18Z,1509,1089,385
2090979,spring-projects/spring-integration,https://github.com/spring-projects/spring-integration,71097,Java,2011-07-22T21:47:27Z,2024-04-29T17:30:48Z,2024-04-29T17:34:02Z,1506,1071,122
18988631,siddhi-io/siddhi,https://github.com/siddhi-io/siddhi,35130,Java,2014-04-21T09:51:36Z,2024-04-27T08:27:59Z,2024-03-12T06:16:07Z,1500,522,116
162236965,controlsfx/controlsfx,https://github.com/controlsfx/controlsfx,27892,Java,2018-12-18T05:52:08Z,2024-04-30T01:57:12Z,2024-03-30T08:35:24Z,1498,263,469
2681994,mitreid-connect/OpenID-Connect-Java-Spring-Server,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server,15301,Java,2011-10-31T16:39:24Z,2024-04-26T01:32:18Z,2024-03-14T11:50:41Z,1467,766,265
2078882,knowm/XChart,https://github.com/knowm/XChart,14896,Java,2011-07-20T15:56:44Z,2024-04-26T15:08:14Z,2024-04-26T18:45:06Z,1463,388,127
33801306,cincheo/jsweet,https://github.com/cincheo/jsweet,11022,Java,2015-04-12T03:14:30Z,2024-04-17T09:53:23Z,2023-12-16T06:27:18Z,1435,160,163
5793895,ebean-orm/ebean,https://github.com/ebean-orm/ebean,34035,Java,2012-09-13T11:49:56Z,2024-04-29T02:31:30Z,2024-04-17T12:02:56Z,1429,254,70
4459604,jknack/handlebars.java,https://github.com/jknack/handlebars.java,4293,Java,2012-05-27T03:22:22Z,2024-04-29T15:54:22Z,2024-04-29T14:10:32Z,1428,383,132
70994988,kalessil/phpinspectionsea,https://github.com/kalessil/phpinspectionsea,132845,Java,2016-10-15T15:08:36Z,2024-04-29T21:40:28Z,2024-04-29T17:58:05Z,1426,119,242
190664284,Netflix/mantis,https://github.com/Netflix/mantis,28342,Java,2019-06-06T23:44:48Z,2024-04-29T20:32:34Z,2024-04-30T00:09:29Z,1389,195,79
206414745,hyperledger/besu,https://github.com/hyperledger/besu,80308,Java,2019-09-04T21:11:20Z,2024-04-27T15:01:13Z,2024-04-29T21:46:00Z,1379,717,406
28992330,googleapis/google-http-java-client,https://github.com/googleapis/google-http-java-client,11483,Java,2015-01-09T00:00:41Z,2024-04-29T06:12:14Z,2024-04-29T09:30:53Z,1368,443,82
2028724,cgeo/cgeo,https://github.com/cgeo/cgeo,461733,Java,2011-07-11T06:02:47Z,2024-04-28T13:58:34Z,2024-04-29T20:25:55Z,1361,562,739
65175263,gradle/gradle-profiler,https://github.com/gradle/gradle-profiler,4176,Java,2016-08-08T05:32:30Z,2024-04-29T11:49:49Z,2024-04-03T12:30:47Z,1341,149,122
54624511,cuba-platform/cuba,https://github.com/cuba-platform/cuba,81758,Java,2016-03-24T07:55:56Z,2024-04-17T10:39:40Z,2024-04-10T09:17:12Z,1335,219,590
126076620,vmware/differential-datalog,https://github.com/vmware/differential-datalog,309115,Java,2018-03-20T20:14:11Z,2024-04-28T18:04:44Z,2023-07-07T21:56:01Z,1335,115,137
231533573,apache/inlong,https://github.com/apache/inlong,54764,Java,2020-01-03T07:13:14Z,2024-04-30T01:06:45Z,2024-04-30T02:33:44Z,1300,484,64
42751387,treasure-data/digdag,https://github.com/treasure-data/digdag,84991,Java,2015-09-18T23:18:08Z,2024-04-18T15:00:38Z,2024-02-25T01:02:36Z,1288,222,118
33421022,zstackio/zstack,https://github.com/zstackio/zstack,207802,Java,2015-04-04T21:29:29Z,2024-04-25T11:10:49Z,2024-02-20T06:44:00Z,1269,385,167
2999669,fusesource/mqtt-client,https://github.com/fusesource/mqtt-client,407,Java,2011-12-17T05:12:58Z,2024-04-16T06:19:11Z,2021-09-15T02:33:11Z,1265,367,92
15870488,VazkiiMods/Botania,https://github.com/VazkiiMods/Botania,112924,Java,2014-01-13T14:30:52Z,2024-04-29T11:24:27Z,2024-04-29T11:24:22Z,1237,483,129
102686416,BriData/DBus,https://github.com/BriData/DBus,53187,Java,2017-09-07T03:22:47Z,2024-04-22T06:54:26Z,2022-12-06T21:36:10Z,1211,558,99
1323052,jnr/jnr-ffi,https://github.com/jnr/jnr-ffi,6138,Java,2011-02-03T04:25:56Z,2024-04-29T18:27:38Z,2024-02-14T18:20:40Z,1201,151,96
6022685,jcodec/jcodec,https://github.com/jcodec/jcodec,132200,Java,2012-09-30T21:47:38Z,2024-04-29T11:14:23Z,2023-03-02T07:49:53Z,1194,311,239
7760890,SlimeKnights/TinkersConstruct,https://github.com/SlimeKnights/TinkersConstruct,65710,Java,2013-01-22T20:46:32Z,2024-04-29T19:18:09Z,2024-04-29T19:18:04Z,1188,748,78
16336212,glowroot/glowroot,https://github.com/glowroot/glowroot,34862,Java,2014-01-29T05:25:58Z,2024-04-26T18:23:12Z,2024-04-07T14:22:23Z,1188,299,235
75422566,Netflix/hollow,https://github.com/Netflix/hollow,24019,Java,2016-12-02T18:56:43Z,2024-04-29T19:34:00Z,2024-04-22T17:43:17Z,1157,207,129
27523092,opennetworkinglab/onos,https://github.com/opennetworkinglab/onos,174859,Java,2014-12-04T04:32:00Z,2024-04-29T16:33:46Z,2023-03-03T11:33:14Z,1152,755,70
38302768,davidohayon669/react-native-youtube,https://github.com/davidohayon669/react-native-youtube,1770,Java,2015-06-30T10:23:38Z,2024-04-18T18:25:05Z,2023-07-24T09:21:41Z,1152,474,144
419152443,onthegomap/planetiler,https://github.com/onthegomap/planetiler,55116,Java,2021-10-20T01:59:38Z,2024-04-28T16:36:08Z,2024-04-29T08:31:40Z,1150,98,66
114859883,apache/plc4x,https://github.com/apache/plc4x,120840,Java,2017-12-20T08:00:09Z,2024-04-29T10:11:23Z,2024-04-29T10:11:20Z,1148,385,79
23770421,SpongePowered/SpongeAPI,https://github.com/SpongePowered/SpongeAPI,18738,Java,2014-09-07T20:39:25Z,2024-04-29T08:57:12Z,2024-04-29T16:18:33Z,1128,346,146
61667990,intuit/wasabi,https://github.com/intuit/wasabi,19421,Java,2016-06-21T21:21:06Z,2024-04-27T03:20:35Z,2023-05-26T10:25:00Z,1128,239,125
26125896,vojtechhabarta/typescript-generator,https://github.com/vojtechhabarta/typescript-generator,14456,Java,2014-11-03T15:49:48Z,2024-04-29T03:38:51Z,2024-04-22T14:51:13Z,1105,235,113
146109896,prscX/react-native-photo-editor,https://github.com/prscX/react-native-photo-editor,18100,Java,2018-08-25T16:09:26Z,2024-04-29T00:30:51Z,2023-06-01T10:02:41Z,1104,241,106
617210,hub4j/github-api,https://github.com/hub4j/github-api,50608,Java,2010-04-19T04:13:03Z,2024-04-28T09:43:08Z,2024-04-29T10:38:51Z,1099,711,154
48046454,hazelcast/hazelcast-jet,https://github.com/hazelcast/hazelcast-jet,179025,Java,2015-12-15T14:01:14Z,2024-04-24T07:26:02Z,2024-03-06T16:09:02Z,1090,206,126
26628954,vert-x3/vertx-web,https://github.com/vert-x3/vertx-web,22272,Java,2014-11-14T08:15:20Z,2024-04-26T18:49:57Z,2024-04-15T10:59:06Z,1087,519,137
4604367,sirixdb/sirix,https://github.com/sirixdb/sirix,152194,Java,2012-06-09T02:22:14Z,2024-04-27T14:50:39Z,2024-04-20T16:02:28Z,1084,235,95
2948043,resteasy/resteasy,https://github.com/resteasy/resteasy,75268,Java,2011-12-09T15:15:43Z,2024-04-23T20:44:44Z,2024-04-27T00:05:59Z,1082,887,64
39469487,spring-cloud/spring-cloud-dataflow,https://github.com/spring-cloud/spring-cloud-dataflow,69163,Java,2015-07-21T20:56:11Z,2024-04-29T16:41:07Z,2024-04-29T18:26:51Z,1071,574,292
2524488,apache/accumulo,https://github.com/apache/accumulo,101753,Java,2011-10-06T07:00:09Z,2024-04-29T19:32:17Z,2024-04-29T19:33:17Z,1045,443,300
2044029,Netflix/astyanax,https://github.com/Netflix/astyanax,6987,Java,2011-07-13T20:24:30Z,2024-04-02T17:40:52Z,2024-03-04T12:30:05Z,1034,356,157
28589709,sakaiproject/sakai,https://github.com/sakaiproject/sakai,510608,Java,2014-12-29T11:14:17Z,2024-04-29T08:16:16Z,2024-04-29T18:50:58Z,1028,900,76
66311167,microsoft/mssql-jdbc,https://github.com/microsoft/mssql-jdbc,15951,Java,2016-08-22T21:58:47Z,2024-04-25T11:46:44Z,2024-04-26T21:38:37Z,1026,415,74
27507850,batfish/batfish,https://github.com/batfish/batfish,390049,Java,2014-12-03T21:10:18Z,2024-04-26T18:52:09Z,2024-04-29T02:30:21Z,1026,224,268
341374920,apache/solr,https://github.com/apache/solr,508008,Java,2021-02-23T00:12:42Z,2024-04-29T12:09:42Z,2024-04-29T16:25:54Z,1015,607,210
20473418,apache/phoenix,https://github.com/apache/phoenix,82214,Java,2014-06-04T07:00:08Z,2024-04-28T03:19:33Z,2024-04-29T17:28:23Z,1011,995,121
38488726,typetools/checker-framework,https://github.com/typetools/checker-framework,232990,Java,2015-07-03T11:09:17Z,2024-04-29T07:32:44Z,2024-04-29T19:48:01Z,980,346,366
16148181,TomRoush/PdfBox-Android,https://github.com/TomRoush/PdfBox-Android,74383,Java,2014-01-22T18:29:09Z,2024-04-29T16:35:09Z,2024-03-18T20:51:33Z,969,252,112
38764029,spring-cloud/spring-cloud-stream,https://github.com/spring-cloud/spring-cloud-stream,17824,Java,2015-07-08T15:51:38Z,2024-04-29T22:34:13Z,2024-04-29T22:34:10Z,961,594,100
42032884,commons-app/apps-android-commons,https://github.com/commons-app/apps-android-commons,281817,Java,2015-09-07T05:23:27Z,2024-04-29T12:02:18Z,2024-04-30T01:13:29Z,960,1169,550
3564955,locationtech/spatial4j,https://github.com/locationtech/spatial4j,14042,Java,2012-02-27T21:22:30Z,2024-04-27T10:55:50Z,2023-04-07T06:10:29Z,924,165,73
